t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 2.812560e-27
2.000000e-04 1.000000e+00 1.159164e-26
3.000000e-04 1.000000e+00 2.381172e-26
4.000000e-04 1.000000e+00 4.082772e-26
5.000000e-04 1.000000e+00 6.255744e-26
6.000000e-04 1.000000e+00 8.889414e-26
7.000000e-04 1.000000e+00 1.201005e-25
8.000000e-04 1.000000e+00 1.583345e-25
9.000000e-04 1.000000e+00 2.009613e-25
1.000000e-03 1.000000e+00 2.713371e-25
1.100000e-03 1.000000e+00 1.226697e-24
1.200000e-03 1.000000e+00 3.481912e-23
1.300000e-03 1.000000e+00 1.166640e-21
1.400000e-03 1.000000e+00 3.492008e-20
1.500000e-03 1.000000e+00 9.192643e-19
1.600000e-03 1.000000e+00 2.123952e-17
1.700000e-03 1.000000e+00 4.303680e-16
1.800000e-03 1.000000e+00 7.644033e-15
1.900000e-03 1.000000e+00 1.189826e-13
2.000000e-03 1.000000e+00 1.622921e-12
2.100000e-03 1.000000e+00 1.940088e-11
2.200000e-03 1.000000e+00 2.033271e-10
2.300000e-03 9.999999e-01 1.869135e-09
2.400000e-03 9.999997e-01 1.508216e-08
2.500000e-03 9.999980e-01 1.069192e-07
2.600000e-03 9.999900e-01 6.666489e-07
2.700000e-03 9.999546e-01 3.660661e-06
2.800000e-03 9.998183e-01 1.773008e-05
2.900000e-03 9.993554e-01 7.587897e-05
3.000000e-03 9.979681e-01 2.875229e-04
3.100000e-03 9.942941e-01 9.668650e-04
3.200000e-03 9.856809e-01 2.892930e-03
3.300000e-03 9.677774e-01 7.724598e-03
3.400000e-03 9.347241e-01 1.846884e-02
3.500000e-03 8.804289e-01 3.969051e-02
3.600000e-03 8.009357e-01 7.700248e-02
3.700000e-03 6.970299e-01 1.355337e-01
3.800000e-03 5.755962e-01 2.176579e-01
3.900000e-03 4.485550e-01 3.209910e-01
4.000000e-03 3.294971e-01 4.379139e-01
4.100000e-03 2.295595e-01 5.572362e-01
4.200000e-03 1.545321e-01 6.673991e-01
4.300000e-03 1.043478e-01 7.597035e-01
4.400000e-03 7.468634e-02 8.301255e-01
4.500000e-03 5.946464e-02 8.792104e-01
4.600000e-03 5.295637e-02 9.105727e-01
4.700000e-03 5.091082e-02 9.290036e-01
4.800000e-03 5.072678e-02 9.389983e-01
4.900000e-03 5.108826e-02 9.440153e-01
5.000000e-03 5.146719e-02 9.463530e-01
5.100000e-03 5.172385e-02 9.473671e-01
5.200000e-03 5.186567e-02 9.477780e-01
5.300000e-03 5.193330e-02 9.479346e-01
5.400000e-03 5.196073e-02 9.479922e-01
5.500000e-03 5.196831e-02 9.480145e-01
5.600000e-03 5.196627e-02 9.480258e-01
5.700000e-03 5.195947e-02 9.480346e-01
5.800000e-03 5.195052e-02 9.480433e-01
5.900000e-03 5.194131e-02 9.480518e-01
6.000000e-03 5.193332e-02 9.480595e-01
6.100000e-03 5.192753e-02 9.480655e-01
6.200000e-03 5.192434e-02 9.480696e-01
6.300000e-03 5.192369e-02 9.480714e-01
6.400000e-03 5.192539e-02 9.480710e-01
6.500000e-03 5.192928e-02 9.480683e-01
6.600000e-03 5.193527e-02 9.480632e-01
6.700000e-03 5.194305e-02 9.480561e-01
6.800000e-03 5.195196e-02 9.480476e-01
6.900000e-03 5.196100e-02 9.480388e-01
7.000000e-03 5.196904e-02 9.480309e-01
7.100000e-03 5.197521e-02 9.480247e-01
7.200000e-03 5.197904e-02 9.480208e-01
7.300000e-03 5.198041e-02 9.480192e-01
7.400000e-03 5.197936e-02 9.480197e-01
7.500000e-03 5.197588e-02 9.480223e-01
7.600000e-03 5.197002e-02 9.480270e-01
7.700000e-03 5.196208e-02 9.480336e-01
7.800000e-03 5.195280e-02 9.480415e-01
7.900000e-03 5.194335e-02 9.480499e-01
8.000000e-03 5.193498e-02 9.480578e-01
8.100000e-03 5.192869e-02 9.480642e-01
8.200000e-03 5.192494e-02 9.480688e-01
8.300000e-03 5.192375e-02 9.480711e-01
8.400000e-03 5.192492e-02 9.480713e-01
8.500000e-03 5.192832e-02 9.480691e-01
8.600000e-03 5.193383e-02 9.480645e-01
8.700000e-03 5.194124e-02 9.480578e-01
8.800000e-03 5.194995e-02 9.480495e-01
8.900000e-03 5.195902e-02 9.480407e-01
9.000000e-03 5.196733e-02 9.480326e-01
9.100000e-03 5.197393e-02 9.480260e-01
9.200000e-03 5.197829e-02 9.480216e-01
9.300000e-03 5.198021e-02 9.480194e-01
9.400000e-03 5.197971e-02 9.480194e-01
9.500000e-03 5.197678e-02 9.480216e-01
9.600000e-03 5.197144e-02 9.480258e-01
9.700000e-03 5.196392e-02 9.480320e-01
9.800000e-03 5.195488e-02 9.480397e-01
9.900000e-03 5.194539e-02 9.480480e-01
1.000000e-02 5.193674e-02 9.480561e-01
1.010000e-02 5.192998e-02 9.480629e-01
1.020000e-02 5.192568e-02 9.480679e-01
1.030000e-02 5.192393e-02 9.480707e-01
1.040000e-02 5.192458e-02 9.480714e-01
1.050000e-02 5.192747e-02 9.480697e-01
1.060000e-02 5.193250e-02 9.480657e-01
1.070000e-02 5.193951e-02 9.480594e-01
1.080000e-02 5.194797e-02 9.480514e-01
1.090000e-02 5.195702e-02 9.480427e-01
1.100000e-02 5.196555e-02 9.480343e-01
1.110000e-02 5.197256e-02 9.480274e-01
1.120000e-02 5.197742e-02 9.480225e-01
1.130000e-02 5.197989e-02 9.480198e-01
1.140000e-02 5.197993e-02 9.480193e-01
1.150000e-02 5.197755e-02 9.480210e-01
1.160000e-02 5.197275e-02 9.480247e-01
1.170000e-02 5.196568e-02 9.480305e-01
1.180000e-02 5.195692e-02 9.480379e-01
1.190000e-02 5.194747e-02 9.480462e-01
1.200000e-02 5.193858e-02 9.480543e-01
