t    R    T
2.500000e-08 1.000001e+00 1.361542e-46
2.497500e-05 1.000001e+00 5.346965e-46
4.992500e-05 1.000001e+00 1.913517e-45
7.487500e-05 1.000001e+00 4.370780e-45
9.982500e-05 1.000001e+00 1.013231e-44
1.247750e-04 1.000001e+00 4.732471e-43
1.497250e-04 1.000001e+00 6.355163e-39
1.746750e-04 1.000001e+00 1.174312e-35
1.996250e-04 1.000001e+00 7.354465e-33
2.245750e-04 1.000001e+00 6.059669e-31
2.495250e-04 1.000001e+00 1.055437e-29
2.744750e-04 1.000001e+00 5.996642e-29
2.994250e-04 1.000001e+00 1.487831e-28
3.243750e-04 1.000001e+00 2.340093e-28
3.493250e-04 1.000001e+00 3.569739e-28
3.742750e-04 1.000001e+00 4.365532e-28
3.992250e-04 1.000001e+00 4.807928e-28
4.241750e-04 1.000001e+00 5.000442e-28
4.491250e-04 1.000001e+00 5.118223e-28
4.740750e-04 1.000001e+00 5.264232e-28
4.990250e-04 1.000001e+00 5.450538e-28
5.239750e-04 1.000001e+00 5.890978e-28
5.489250e-04 1.000001e+00 6.666735e-28
5.738750e-04 1.000001e+00 7.765052e-28
5.988250e-04 1.000001e+00 9.111923e-28
6.237750e-04 1.000001e+00 1.040038e-27
6.487250e-04 1.000001e+00 1.156588e-27
6.736750e-04 1.000001e+00 1.241897e-27
6.986250e-04 1.000001e+00 1.309934e-27
7.235750e-04 1.000001e+00 1.354897e-27
7.485250e-04 1.000001e+00 1.383411e-27
7.734750e-04 1.000001e+00 1.399486e-27
7.984250e-04 1.000001e+00 1.413322e-27
8.233750e-04 1.000001e+00 1.423418e-27
8.483250e-04 1.000001e+00 1.436429e-27
8.732750e-04 1.000001e+00 1.463339e-27
8.982250e-04 1.000001e+00 1.536109e-27
9.231750e-04 1.000001e+00 1.736543e-27
9.481250e-04 1.000001e+00 2.269882e-27
9.730750e-04 1.000001e+00 3.758119e-27
9.980250e-04 1.000001e+00 7.864526e-27
1.022975e-03 1.000001e+00 1.878759e-26
1.047925e-03 1.000001e+00 4.840540e-26
1.072875e-03 1.000001e+00 1.278668e-25
1.097825e-03 1.000001e+00 3.357106e-25
1.122775e-03 1.000001e+00 8.815332e-25
1.147725e-03 1.000001e+00 2.303851e-24
1.172675e-03 1.000001e+00 5.954111e-24
1.197625e-03 1.000001e+00 1.527171e-23
1.222575e-03 1.000001e+00 3.887051e-23
1.247525e-03 1.000001e+00 9.801035e-23
1.272475e-03 1.000001e+00 2.450050e-22
1.297425e-03 1.000001e+00 6.072981e-22
1.322375e-03 1.000001e+00 1.492083e-21
1.347325e-03 1.000001e+00 3.633986e-21
1.372275e-03 1.000001e+00 8.773888e-21
1.397225e-03 1.000001e+00 2.099876e-20
1.422175e-03 1.000001e+00 4.981772e-20
1.447125e-03 1.000001e+00 1.171556e-19
1.472075e-03 1.000001e+00 2.731021e-19
1.497025e-03 1.000001e+00 6.310530e-19
1.521975e-03 1.000001e+00 1.445380e-18
1.546925e-03 1.000001e+00 3.281486e-18
1.571875e-03 1.000001e+00 7.384625e-18
1.596825e-03 1.000001e+00 1.647225e-17
1.621775e-03 1.000001e+00 3.642017e-17
1.646725e-03 1.000001e+00 7.981665e-17
1.671675e-03 1.000001e+00 1.733827e-16
1.696625e-03 1.000001e+00 3.733169e-16
1.721575e-03 1.000001e+00 7.967240e-16
1.746525e-03 1.000001e+00 1.685373e-15
