# x psi_r psi_i psi2 
-8.000000e+00 -9.673601e-15  3.251299e-15 1.041495e-28
-7.999674e+00  1.349362e-14 -6.976924e-15 2.307553e-28
-7.999349e+00 -1.404869e-14 -3.057093e-16 1.974592e-28
-7.999023e+00  8.044692e-15 -1.680506e-15 6.754117e-29
-7.998698e+00 -1.078446e-14 -3.443560e-15 1.281627e-28
-7.998372e+00  1.092030e-14  4.825410e-15 1.425375e-28
-7.998047e+00 -1.025071e-14 -3.706853e-15 1.188178e-28
-7.997721e+00  7.117653e-16  1.469870e-14 2.165583e-28
-7.997396e+00  5.744266e-15 -1.445232e-14 2.418660e-28
-7.997070e+00 -4.300770e-15 -6.934272e-16 1.897746e-29
-7.996745e+00 -1.599418e-15  2.709147e-15 9.897614e-30
-7.996419e+00 -3.321145e-15  1.628530e-15 1.368211e-29
-7.996094e+00  2.757218e-15  3.763885e-15 2.176908e-29
-7.995768e+00 -3.291905e-15 -4.016799e-15 2.697131e-29
-7.995443e+00  3.579812e-15  5.985794e-15 4.864478e-29
-7.995117e+00  3.917957e-15 -1.049272e-14 1.254476e-28
-7.994792e+00 -4.815605e-15  1.020221e-14 1.272752e-28
-7.994466e+00  8.298651e-15 -1.025647e-14 1.740629e-28
-7.994141e+00  3.420141e-15  4.343475e-15 3.056314e-29
-7.993815e+00 -9.348007e-15 -1.156387e-15 8.872247e-29
-7.993489e+00  1.428152e-15  9.792725e-16 2.998594e-30
-7.993164e+00  8.216503e-15 -6.927703e-15 1.155040e-28
-7.992838e+00 -9.740667e-15  2.168559e-16 9.492761e-29
-7.992513e+00  9.121677e-15  2.526183e-15 8.958659e-29
-7.992187e+00 -3.313765e-15  6.841643e-15 5.778912e-29
-7.991862e+00  5.126033e-15 -3.649306e-15 3.959365e-29
-7.991536e+00  2.513971e-15  1.459628e-14 2.193716e-28
-7.991211e+00 -7.015258e-15 -8.829747e-15 1.271783e-28
-7.990885e+00  4.988287e-15 -1.733547e-15 2.788819e-29
-7.990560e+00 -1.157500e-14  2.106386e-15 1.384176e-28
-7.990234e+00  6.797467e-15 -4.012206e-15 6.230335e-29
-7.989909e+00 -1.282427e-14  4.817166e-15 1.876671e-28
-7.989583e+00  1.046910e-14  6.832920e-15 1.562908e-28
-7.989258e+00 -1.727729e-14 -1.080556e-14 4.152648e-28
-7.988932e+00  1.142933e-14  7.724909e-15 1.903037e-28
-7.988607e+00  2.737903e-15 -1.194752e-14 1.502394e-28
-7.988281e+00  1.961342e-15  4.695328e-15 2.589297e-29
-7.987955e+00  2.082636e-15 -5.814618e-15 3.814716e-29
-7.987630e+00 -1.152855e-14  5.434268e-16 1.332027e-28
-7.987304e+00  1.284357e-14  4.931700e-15 1.892790e-28
-7.986979e+00 -1.032688e-14 -1.066551e-14 2.203976e-28
-7.986653e+00  1.406941e-14  6.795164e-15 2.441226e-28
-7.986328e+00 -1.621211e-14 -1.188848e-14 4.041684e-28
-7.986002e+00  7.559932e-15  1.213074e-14 2.043074e-28
-7.985677e+00 -4.749791e-15 -8.362600e-15 9.249359e-29
-7.985351e+00  5.618290e-15  1.344770e-14 2.124059e-28
-7.985026e+00  4.048558e-15 -6.662568e-15 6.078063e-29
-7.984700e+00 -3.064895e-15  6.566149e-15 5.250789e-29
-7.984375e+00  7.017400e-15 -7.086392e-15 9.946085e-29
-7.984049e+00  2.615556e-15  6.593104e-15 5.031016e-29
-7.983724e+00 -3.214310e-16  6.059857e-15 3.682518e-29
-7.983398e+00  8.679514e-16 -9.035186e-15 8.238792e-29
-7.983073e+00 -5.196569e-15  1.132371e-14 1.552308e-28
-7.982747e+00 -4.769327e-15 -4.305922e-15 4.128744e-29
-7.982422e+00 -3.710495e-15 -2.126534e-15 1.828991e-29
-7.982096e+00 -3.400321e-15 -5.001871e-15 3.658090e-29
-7.981770e+00  4.763348e-15 -8.815669e-17 2.269725e-29
-7.981445e+00 -4.145803e-15 -7.574081e-16 1.776135e-29
-7.981119e+00 -1.573951e-15  1.052024e-14 1.131528e-28
-7.980794e+00  7.598111e-16  2.297527e-15 5.855943e-30
-7.980468e+00  7.207906e-15 -3.606261e-15 6.495903e-29
-7.980143e+00 -1.046337e-14  3.821047e-16 1.096282e-28
-7.979817e+00  1.350668e-14 -1.490710e-14 4.046519e-28
-7.979492e+00 -8.463882e-15  7.479550e-15 1.275810e-28
-7.979166e+00  8.408376e-15 -9.625475e-15 1.633506e-28
-7.978841e+00 -4.638940e-15  8.516479e-15 9.405017e-29
-7.978515e+00  3.419785e-15 -4.842714e-15 3.514680e-29
-7.978190e+00  3.182319e-15  2.172277e-15 1.484594e-29
-7.977864e+00 -3.977014e-15 -6.207506e-15 5.434978e-29
-7.977539e+00  2.000520e-15 -5.683729e-18 4.002113e-30
-7.977213e+00 -4.887270e-15 -3.433181e-15 3.567214e-29
-7.976888e+00 -1.452416e-15  1.582043e-14 2.523954e-28
-7.976562e+00 -1.201510e-16 -7.235415e-15 5.236567e-29
-7.976236e+00  7.522984e-15  1.256635e-14 2.145084e-28
-7.975911e+00 -5.842566e-15 -6.989303e-15 8.298594e-29
-7.975585e+00  6.882929e-15 -1.458503e-16 4.739598e-29
-7.975260e+00 -1.035294e-14 -2.599072e-15 1.139386e-28
-7.974934e+00  4.243396e-15 -5.774766e-15 5.135432e-29
-7.974609e+00  2.203480e-15  1.835358e-14 3.417092e-28
-7.974283e+00 -2.710743e-15 -1.284098e-14 1.722389e-28
-7.973958e+00 -1.024134e-15  1.157906e-14 1.351234e-28
-7.973632e+00  4.228466e-15 -3.980007e-15 3.372038e-29
-7.973307e+00  7.529628e-16  8.956940e-16 1.369221e-30
-7.972981e+00 -4.188318e-15 -2.350137e-15 2.306516e-29
-7.972656e+00  1.789288e-15 -9.970665e-16 4.195694e-30
-7.972330e+00 -4.022756e-16  3.139317e-15 1.001714e-29
-7.972005e+00  7.190253e-15  6.575536e-15 9.493742e-29
-7.971679e+00 -1.329832e-14 -1.081607e-14 2.938327e-28
-7.971354e+00  8.675533e-15  4.866814e-15 9.895076e-29
-7.971028e+00 -3.891144e-15 -1.288074e-14 1.810544e-28
-7.970703e+00  2.005371e-15 -2.476539e-18 4.021518e-30
-7.970377e+00 -3.955271e-15 -6.194302e-15 5.401355e-29
-7.970051e+00 -1.263630e-15  7.211794e-15 5.360674e-29
-7.969726e+00 -3.098806e-15 -3.182135e-15 1.972858e-29
-7.969400e+00  2.712426e-16  1.276248e-15 1.702383e-30
-7.969075e+00  9.170504e-15  1.329910e-15 8.586681e-29
-7.968749e+00 -6.461725e-15  7.698270e-17 4.175982e-29
-7.968424e+00  4.376379e-15  3.077971e-15 2.862660e-29
-7.968098e+00  3.755069e-15 -2.890751e-16 1.418410e-29
-7.967773e+00 -5.498257e-16 -2.801439e-15 8.150371e-30
-7.967447e+00 -1.328539e-15  1.020962e-14 1.060014e-28
-7.967122e+00  6.387475e-15 -5.464011e-15 7.065524e-29
-7.966796e+00 -8.438171e-15 -7.969881e-17 7.120908e-29
-7.966471e+00  1.942193e-15  2.724820e-16 3.846359e-30
-7.966145e+00  8.040876e-16  7.424750e-15 5.577347e-29
-7.965820e+00  7.190795e-16 -9.264217e-15 8.634278e-29
-7.965494e+00 -1.007601e-14  1.293273e-14 2.687816e-28
-7.965169e+00  1.156587e-14  5.774026e-16 1.341028e-28
-7.964843e+00 -6.707219e-15 -8.673806e-15 1.202217e-28
-7.964518e+00  1.133469e-14  2.886098e-15 1.368047e-28
-7.964192e+00 -1.259923e-14 -6.134063e-15 1.963674e-28
-7.963866e+00  4.622609e-15  5.777093e-15 5.474332e-29
-7.963541e+00 -6.995014e-15 -7.824745e-15 1.101569e-28
-7.963215e+00  7.547737e-15  1.399149e-14 2.527301e-28
-7.962890e+00 -9.137748e-15 -8.668185e-15 1.586359e-28
-7.962564e+00  2.370411e-15  1.155674e-15 6.954431e-30
-7.962239e+00  1.615727e-15 -6.461244e-15 4.435825e-29
-7.961913e+00 -4.437622e-15  1.577200e-15 2.218005e-29
-7.961588e+00  1.130955e-14 -6.331118e-16 1.283066e-28
-7.961262e+00 -8.455882e-15 -2.857830e-15 7.966913e-29
-7.960937e+00  1.419254e-14 -2.622379e-15 2.083051e-28
-7.960611e+00 -1.220853e-14  1.809964e-15 1.523242e-28
-7.960286e+00  1.256210e-14 -3.599471e-16 1.579359e-28
-7.959960e+00 -1.333404e-14 -5.897547e-15 2.125776e-28
-7.959635e+00  1.040441e-14  3.336468e-15 1.193838e-28
-7.959309e+00 -1.189682e-14 -2.758238e-15 1.491423e-28
-7.958984e+00  9.289659e-15  9.701331e-15 1.804136e-28
-7.958658e+00 -7.799483e-15  6.014452e-15 9.700557e-29
-7.958332e+00  1.068487e-15 -6.027123e-15 3.746787e-29
-7.958007e+00  2.115972e-16  7.751853e-15 6.013600e-29
-7.957681e+00 -3.170033e-16 -9.547925e-15 9.126337e-29
-7.957356e+00  8.480085e-15  8.664594e-15 1.469870e-28
-7.957030e+00 -6.787871e-15 -3.891439e-15 6.121849e-29
-7.956705e+00  9.563185e-15  9.290780e-15 1.777731e-28
-7.956379e+00 -1.698759e-14 -1.466182e-15 2.907279e-28
-7.956054e+00  1.444398e-14  1.830418e-15 2.119791e-28
-7.955728e+00 -4.358685e-15 -3.965858e-15 3.472616e-29
-7.955403e+00 -1.731309e-15 -5.552188e-15 3.382422e-29
-7.955077e+00  7.773812e-15  6.888606e-15 1.078850e-28
-7.954752e+00 -1.733910e-14 -6.691620e-15 3.454221e-28
-7.954426e+00  1.746435e-14 -9.175457e-16 3.058454e-28
-7.954101e+00 -2.029996e-14 -5.801900e-15 4.457504e-28
-7.953775e+00  1.695059e-14  9.378304e-15 3.752751e-28
-7.953450e+00 -1.196837e-14 -8.128975e-15 2.093222e-28
-7.953124e+00  2.772927e-15 -1.649931e-15 1.041140e-29
-7.952799e+00  3.579767e-15  3.657700e-15 2.619350e-29
-7.952473e+00 -2.104465e-15 -6.704181e-15 4.937482e-29
-7.952147e+00  8.282932e-15  1.968850e-15 7.248333e-29
-7.951822e+00 -1.094842e-14 -5.381364e-16 1.201575e-28
-7.951496e+00  1.301635e-14 -2.612680e-15 1.762515e-28
-7.951171e+00 -7.356835e-15  5.338181e-15 8.261920e-29
-7.950845e+00  1.420670e-15 -4.130092e-15 1.907596e-29
-7.950520e+00 -3.140139e-15  9.193310e-15 9.437742e-29
-7.950194e+00  6.040861e-15 -9.243095e-15 1.219268e-28
-7.949869e+00 -6.547456e-16  1.312433e-14 1.726768e-28
-7.949543e+00 -3.093537e-15 -6.487917e-15 5.166304e-29
-7.949218e+00 -2.292863e-15  3.364357e-15 1.657612e-29
-7.948892e+00  1.183920e-14  1.483169e-15 1.423663e-28
-7.948567e+00 -1.789475e-14 -3.454313e-15 3.321545e-28
-7.948241e+00  1.428097e-14  1.463452e-14 4.181150e-28
-7.947916e+00 -1.592813e-14 -1.027063e-14 3.591910e-28
-7.947590e+00  9.278165e-15  1.188617e-14 2.273653e-28
-7.947265e+00  2.157987e-15 -1.093195e-14 1.241644e-28
-7.946939e+00 -3.937781e-15  8.679201e-15 9.083464e-29
-7.946613e+00  7.593458e-15 -1.154500e-14 1.909477e-28
-7.946288e+00 -5.603153e-15 -1.560712e-15 3.383114e-29
-7.945962e+00 -4.124096e-15 -3.008906e-15 2.606169e-29
-7.945637e+00  2.275818e-15  4.843424e-15 2.863810e-29
-7.945311e+00  4.299657e-15 -2.481876e-15 2.464676e-29
-7.944986e+00 -4.047773e-15  4.955559e-16 1.663004e-29
-7.944660e+00  5.528875e-15 -1.110834e-14 1.539636e-28
-7.944335e+00 -4.191071e-15  5.281316e-15 4.545738e-29
-7.944009e+00  9.994659e-16  2.277508e-15 6.185975e-30
-7.943684e+00 -5.900473e-15 -3.864907e-15 4.975309e-29
-7.943358e+00 -4.099757e-15  3.450325e-15 2.871275e-29
-7.943033e+00  7.557612e-15 -6.546475e-15 9.997383e-29
-7.942707e+00  6.330049e-15  2.457737e-15 4.610999e-29
-7.942382e+00 -5.052735e-15 -3.833992e-15 4.022963e-29
-7.942056e+00  7.595427e-15  1.417459e-14 2.586096e-28
-7.941731e+00 -9.433671e-15 -7.327820e-15 1.426911e-28
