t    R    T
2.500000e-08 1.000002e+00 1.361955e-46
2.497500e-05 1.000002e+00 7.164443e-46
4.992500e-05 1.000002e+00 3.028969e-45
7.487500e-05 1.000002e+00 9.661821e-45
9.982500e-05 1.000002e+00 3.647312e-44
1.247750e-04 1.000002e+00 8.446593e-43
1.497250e-04 1.000002e+00 9.705173e-39
1.746750e-04 1.000002e+00 2.253899e-35
1.996250e-04 1.000002e+00 1.015388e-32
2.245750e-04 1.000002e+00 9.453501e-31
2.495250e-04 1.000002e+00 1.529701e-29
2.744750e-04 1.000002e+00 8.253732e-29
2.994250e-04 1.000002e+00 1.892300e-28
3.243750e-04 1.000002e+00 2.630788e-28
3.493250e-04 1.000002e+00 3.424300e-28
3.742750e-04 1.000002e+00 4.368243e-28
3.992250e-04 1.000002e+00 5.038881e-28
4.241750e-04 1.000002e+00 5.408345e-28
4.491250e-04 1.000002e+00 5.595710e-28
4.740750e-04 1.000002e+00 5.763918e-28
4.990250e-04 1.000002e+00 6.028849e-28
5.239750e-04 1.000002e+00 6.537837e-28
5.489250e-04 1.000002e+00 7.478485e-28
5.738750e-04 1.000002e+00 9.185995e-28
5.988250e-04 1.000002e+00 1.133869e-27
6.237750e-04 1.000002e+00 1.372414e-27
6.487250e-04 1.000002e+00 1.575921e-27
6.736750e-04 1.000002e+00 1.713997e-27
6.986250e-04 1.000002e+00 1.823232e-27
7.235750e-04 1.000002e+00 1.953726e-27
7.485250e-04 1.000002e+00 2.248154e-27
7.734750e-04 1.000002e+00 3.170867e-27
7.984250e-04 1.000002e+00 6.322943e-27
8.233750e-04 1.000002e+00 1.701280e-26
8.483250e-04 1.000002e+00 5.292463e-26
8.732750e-04 1.000002e+00 1.717568e-25
8.982250e-04 1.000002e+00 5.605523e-25
9.231750e-04 1.000002e+00 1.815869e-24
9.481250e-04 1.000002e+00 5.814561e-24
9.730750e-04 1.000002e+00 1.839579e-23
9.980250e-04 1.000002e+00 5.743571e-23
1.022975e-03 1.000002e+00 1.771142e-22
1.047925e-03 1.000002e+00 5.389154e-22
1.072875e-03 1.000002e+00 1.619127e-21
1.097825e-03 1.000002e+00 4.800773e-21
1.122775e-03 1.000002e+00 1.405191e-20
1.147725e-03 1.000002e+00 4.059549e-20
1.172675e-03 1.000002e+00 1.157615e-19
1.197625e-03 1.000002e+00 3.258213e-19
1.222575e-03 1.000002e+00 9.051480e-19
1.247525e-03 1.000002e+00 2.481890e-18
1.272475e-03 1.000002e+00 6.716801e-18
1.297425e-03 1.000002e+00 1.794146e-17
1.322375e-03 1.000002e+00 4.730041e-17
1.347325e-03 1.000002e+00 1.230785e-16
1.372275e-03 1.000002e+00 3.160878e-16
1.397225e-03 1.000002e+00 8.011991e-16
1.422175e-03 1.000002e+00 2.004378e-15
1.447125e-03 1.000002e+00 4.949084e-15
1.472075e-03 1.000002e+00 1.206082e-14
1.497025e-03 1.000002e+00 2.900921e-14
1.521975e-03 1.000002e+00 6.886581e-14
1.546925e-03 1.000002e+00 1.613548e-13
1.571875e-03 1.000002e+00 3.731409e-13
1.596825e-03 1.000002e+00 8.516858e-13
1.621775e-03 1.000002e+00 1.918690e-12
1.646725e-03 1.000002e+00 4.266318e-12
1.671675e-03 1.000002e+00 9.363296e-12
1.696625e-03 1.000002e+00 2.028320e-11
1.721575e-03 1.000002e+00 4.336923e-11
1.746525e-03 1.000002e+00 9.153149e-11
1.771475e-03 1.000002e+00 1.906819e-10
1.796425e-03 1.000002e+00 3.921081e-10
1.821375e-03 1.000002e+00 7.959155e-10
1.846325e-03 1.000002e+00 1.594782e-09
1.871275e-03 1.000002e+00 3.154405e-09
1.896225e-03 1.000002e+00 6.159209e-09
1.921175e-03 1.000002e+00 1.187227e-08
1.946125e-03 1.000001e+00 2.259198e-08
1.971075e-03 1.000001e+00 4.244221e-08
1.996025e-03 1.000001e+00 7.871844e-08
2.020975e-03 1.000001e+00 1.441459e-07
2.045925e-03 1.000000e+00 2.606084e-07
2.070875e-03 9.999990e-01 4.652097e-07
2.095825e-03 9.999972e-01 8.199695e-07
2.120775e-03 9.999941e-01 1.427087e-06
2.145725e-03 9.999892e-01 2.452578e-06
2.170675e-03 9.999813e-01 4.162281e-06
2.195625e-03 9.999688e-01 6.975793e-06
