# x psi_r psi_i psi2 
-8.000000e+00  9.296337e-15  5.421821e-16 8.671584e-29
-7.999674e+00 -5.232778e-15  1.701067e-15 3.027560e-29
-7.999349e+00  4.395913e-15 -2.995498e-15 2.829706e-29
-7.999023e+00 -1.453130e-14  2.004942e-15 2.151786e-28
-7.998698e+00 -1.724594e-15  5.459168e-15 3.277675e-29
-7.998372e+00 -6.412567e-16  4.183150e-16 5.861976e-31
-7.998047e+00 -4.490590e-15  6.294171e-15 5.978198e-29
-7.997721e+00  6.241928e-15 -7.595621e-15 9.665511e-29
-7.997396e+00  2.227299e-15  1.231192e-14 1.565443e-28
-7.997070e+00 -1.977247e-15  2.435913e-15 9.843175e-30
-7.996745e+00  6.736310e-16 -4.372680e-15 1.957411e-29
-7.996419e+00 -5.867529e-15  6.904580e-15 8.210112e-29
-7.996094e+00  3.588507e-15 -1.645839e-15 1.558617e-29
-7.995768e+00 -5.828346e-15  3.646623e-15 4.726747e-29
-7.995443e+00  7.128851e-15 -1.337431e-14 2.296927e-28
-7.995117e+00 -3.765152e-15  6.102017e-15 5.141098e-29
-7.994792e+00  3.983118e-15 -3.979858e-15 3.170450e-29
-7.994466e+00 -3.810876e-15 -2.069845e-15 1.880703e-29
-7.994141e+00 -3.806904e-15  4.990453e-15 3.939713e-29
-7.993815e+00  9.798537e-15 -1.395914e-14 2.908691e-28
-7.993489e+00 -7.171373e-15  7.622348e-15 1.095288e-28
-7.993164e+00  1.236958e-14 -1.399675e-14 3.489154e-28
-7.992838e+00  5.313104e-15  1.909421e-15 3.187496e-29
-7.992513e+00 -4.122213e-15 -6.707960e-15 6.198937e-29
-7.992187e+00  6.927929e-15  7.185892e-15 9.963325e-29
-7.991862e+00 -6.834687e-15  8.489296e-15 1.187811e-28
-7.991536e+00  2.148394e-15 -9.026300e-15 8.608968e-29
-7.991211e+00 -6.557471e-15  4.757308e-16 4.322674e-29
-7.990885e+00  1.414058e-14 -5.455208e-15 2.297154e-28
-7.990560e+00 -1.168390e-14  9.536900e-15 2.274661e-28
-7.990234e+00 -3.909420e-15  3.777862e-15 2.955580e-29
-7.989909e+00 -3.149211e-15  6.682582e-15 5.457443e-29
-7.989583e+00 -1.311545e-15 -2.437578e-15 7.661937e-30
-7.989258e+00  5.672149e-16  1.129237e-14 1.278394e-28
-7.988932e+00  4.468814e-15 -5.758467e-15 5.313024e-29
-7.988607e+00  1.436701e-15  5.523237e-15 3.257025e-29
-7.988281e+00 -5.664302e-15 -1.277075e-14 1.951763e-28
-7.987955e+00 -4.235207e-16  8.611305e-15 7.433395e-29
-7.987630e+00 -4.165533e-15  2.139913e-15 2.193089e-29
-7.987304e+00  7.000640e-15 -6.988660e-15 9.785034e-29
-7.986979e+00 -1.358906e-14  9.298343e-15 2.711218e-28
-7.986653e+00  1.772871e-14 -5.423166e-15 3.437180e-28
-7.986328e+00 -6.821307e-15 -7.556031e-15 1.036238e-28
-7.986002e+00 -2.243761e-15  2.217304e-16 5.083627e-30
-7.985677e+00 -3.447329e-15  9.818997e-16 1.284820e-29
-7.985351e+00  2.901762e-15  3.422160e-15 2.013140e-29
-7.985026e+00 -8.678382e-15 -6.506395e-15 1.176475e-28
-7.984700e+00  1.679069e-14 -4.092658e-15 2.986772e-28
