# x psi_r psi_i psi2 
-8.000000e+00 -3.518271e-03  3.787926e-03 2.672661e-05
-7.999674e+00  2.002529e-03 -1.732398e-03 7.011325e-06
-7.999349e+00  1.256631e-04 -8.525766e-04 7.426780e-07
-7.999023e+00 -2.215334e-03  3.176760e-03 1.499951e-05
-7.998698e+00  3.627321e-03 -4.529688e-03 3.367553e-05
-7.998372e+00 -3.929769e-03  4.497845e-03 3.567369e-05
-7.998047e+00  3.030211e-03 -3.091053e-03 1.873679e-05
-7.997721e+00 -1.203843e-03  7.394454e-04 1.996017e-06
-7.997396e+00 -9.906708e-04  1.838053e-03 4.359868e-06
-7.997070e+00  2.882082e-03 -3.853510e-03 2.315594e-05
-7.996745e+00 -3.891881e-03  4.690855e-03 3.715086e-05
-7.996419e+00  3.711235e-03 -4.094195e-03 3.053569e-05
-7.996094e+00 -2.395446e-03  2.246015e-03 1.078274e-05
-7.995768e+00  3.470169e-04  2.886328e-04 2.037296e-07
-7.995443e+00  1.807473e-03 -2.734885e-03 1.074655e-05
-7.995117e+00 -3.409028e-03  4.344951e-03 3.050007e-05
-7.994792e+00  3.967805e-03 -4.626702e-03 3.714985e-05
-7.994466e+00 -3.312933e-03  3.494095e-03 2.318423e-05
-7.994141e+00  1.644765e-03 -1.293447e-03 4.378257e-06
-7.993815e+00  5.264202e-04 -1.302454e-03 1.973505e-06
-7.993489e+00 -2.536504e-03  3.500041e-03 1.868414e-05
-7.993164e+00  3.770672e-03 -4.627556e-03 3.563224e-05
-7.992838e+00 -3.851460e-03  4.340398e-03 3.367280e-05
-7.992513e+00  2.754205e-03 -2.726438e-03 1.501911e-05
-7.992187e+00 -8.145675e-04  2.791351e-04 7.414366e-07
-7.991862e+00 -1.374145e-03  2.253340e-03 6.965814e-06
-7.991536e+00  3.142463e-03 -4.096827e-03 2.665907e-05
-7.991211e+00 -3.949531e-03  4.687834e-03 3.757458e-05
-7.990885e+00  3.548529e-03 -3.845775e-03 2.738205e-05
-7.990560e+00 -2.062159e-03  1.828153e-03 7.594643e-06
-7.990234e+00 -5.490239e-05  7.481902e-04 5.628029e-07
-7.989909e+00  2.155088e-03 -3.095653e-03 1.422747e-05
-7.989583e+00 -3.596018e-03  4.496652e-03 3.315123e-05
-7.989258e+00  3.936982e-03 -4.522977e-03 3.595715e-05
-7.988932e+00 -3.073733e-03  3.166668e-03 1.947562e-05
-7.988607e+00  1.270359e-03 -8.424245e-04 2.323490e-06
-7.988281e+00  9.215081e-04 -1.739191e-03 3.873963e-06
-7.987955e+00 -2.831429e-03  3.788987e-03 2.237341e-05
-7.987630e+00  3.875230e-03 -4.680393e-03 3.692348e-05
-7.987304e+00 -3.733678e-03  4.140989e-03 3.108814e-05
-7.986979e+00  2.450117e-03 -2.335758e-03 1.145884e-05
-7.986653e+00 -4.171908e-04 -1.833771e-04 2.076753e-07
-7.986328e+00 -1.743262e-03  2.646294e-03 1.004183e-05
-7.986002e+00  3.370421e-03 -4.300105e-03 2.985064e-05
-7.985677e+00 -3.966610e-03  4.639308e-03 3.725718e-05
-7.985351e+00  3.349514e-03 -3.560296e-03 2.389496e-05
-7.985026e+00 -1.707931e-03  1.393004e-03 4.857487e-06
-7.984700e+00 -4.559924e-04  1.199978e-03 1.647875e-06
-7.984375e+00  2.480358e-03 -3.425971e-03 1.788945e-05
-7.984049e+00 -3.745980e-03  4.604534e-03 3.523411e-05
-7.983724e+00  3.865776e-03 -4.375459e-03 3.408886e-05
-7.983398e+00 -2.803146e-03  2.808861e-03 1.574733e-05
-7.983073e+00  8.831627e-04 -3.837213e-04 9.272183e-07
-7.982747e+00  1.306879e-03 -2.158563e-03 6.367327e-06
-7.982422e+00 -3.097102e-03  4.040832e-03 2.592036e-05
-7.982096e+00  3.939949e-03 -4.687736e-03 3.749807e-05
-7.981770e+00 -3.577656e-03  3.901601e-03 2.802211e-05
-7.981445e+00  2.121084e-03 -1.922834e-03 8.196286e-06
-7.981119e+00 -1.579397e-05 -6.435991e-04 4.144692e-07
-7.980794e+00 -2.094246e-03  3.013125e-03 1.346479e-05
-7.980468e+00  3.563639e-03 -4.461415e-03 3.260375e-05
-7.980143e+00 -3.942970e-03  4.545800e-03 3.621131e-05
-7.979817e+00  3.116255e-03 -3.240571e-03 2.021234e-05
-7.979492e+00 -1.336406e-03  9.448130e-04 2.678652e-06
-7.979166e+00 -8.521398e-04  1.639618e-03 3.414490e-06
-7.978841e+00  2.779958e-03 -3.722668e-03 2.158642e-05
-7.978515e+00 -3.857400e-03  4.667599e-03 3.666602e-05
-7.978190e+00  3.754942e-03 -4.185629e-03 3.161908e-05
-7.977864e+00 -2.503968e-03  2.424182e-03 1.214652e-05
-7.977539e+00  4.871559e-04  7.820120e-05 2.434363e-07
-7.977213e+00  1.678585e-03 -2.556519e-03 9.353438e-06
-7.976888e+00 -3.330816e-03  4.253175e-03 2.918383e-05
-7.976562e+00  3.964191e-03 -4.649566e-03 3.733327e-05
-7.976236e+00 -3.385019e-03  3.624603e-03 2.459610e-05
-7.975911e+00  1.770497e-03 -1.491700e-03 5.359827e-06
-7.975585e+00  3.855036e-04 -1.097066e-03 1.352167e-06
-7.975260e+00 -2.423508e-03  3.350303e-03 1.709793e-05
-7.974934e+00  3.720159e-03 -4.579240e-03 3.480903e-05
-7.974609e+00 -3.878880e-03  4.408268e-03 3.447854e-05
-7.974283e+00  2.851166e-03 -2.889741e-03 1.647975e-05
-7.973958e+00 -9.514073e-04  4.879443e-04 1.143266e-06
-7.973632e+00 -1.239285e-03  2.062858e-03 5.791211e-06
-7.973307e+00  3.050835e-03 -3.982901e-03 2.517109e-05
-7.972981e+00 -3.929160e-03  4.685286e-03 3.739021e-05
-7.972656e+00  3.605644e-03 -3.955378e-03 2.864569e-05
-7.972330e+00 -2.179286e-03  2.016396e-03 8.815140e-06
-7.972005e+00  8.640583e-05  5.388556e-04 2.978314e-07
-7.971679e+00  2.032824e-03 -2.929221e-03 1.271271e-05
-7.971354e+00 -3.530196e-03  4.423997e-03 3.203404e-05
-7.971028e+00  3.947733e-03 -4.566305e-03 3.643574e-05
-7.970703e+00 -3.157766e-03  3.312727e-03 2.094565e-05
-7.970377e+00  1.401966e-03 -1.046560e-03 3.060797e-06
-7.970051e+00  7.825858e-04 -1.539385e-03 2.982146e-06
-7.969726e+00 -2.727686e-03  3.654589e-03 2.079629e-05
-7.969400e+00  3.838399e-03 -4.652485e-03 3.637892e-05
-7.969075e+00 -3.775022e-03  4.228097e-03 3.212759e-05
-7.968749e+00  2.556986e-03 -2.511247e-03 1.284453e-05
-7.968424e+00 -5.568922e-04  2.684239e-05 3.108494e-07
-7.968098e+00 -1.613462e-03  2.465608e-03 8.682484e-06
-7.967773e+00  3.290226e-03 -4.204187e-03 2.850077e-05
-7.967447e+00 -3.960549e-03  4.657474e-03 3.737802e-05
-7.967122e+00  3.419438e-03 -3.686987e-03 2.528643e-05
-7.966796e+00 -1.832446e-03  1.589486e-03 5.884324e-06
-7.966471e+00 -3.149741e-04  9.937723e-04 1.086792e-06
-7.966145e+00  2.365973e-03 -3.273078e-03 1.631087e-05
-7.965820e+00 -3.693217e-03  4.551689e-03 3.435773e-05
-7.965494e+00  3.890771e-03 -4.438811e-03 3.484114e-05
-7.965169e+00 -2.898251e-03  2.969038e-03 1.721504e-05
-7.964843e+00  1.019282e-03 -5.917525e-04 1.389108e-06
-7.964518e+00  1.171383e-03 -1.966274e-03 5.238371e-06
-7.964192e+00 -3.003676e-03  3.923066e-03 2.441252e-05
-7.963866e+00  3.917169e-03 -4.680489e-03 3.725119e-05
-7.963541e+00 -3.632488e-03  4.007083e-03 2.925168e-05
-7.963215e+00  2.236751e-03 -2.108793e-03 9.450064e-06
-7.962890e+00 -1.569131e-04 -4.340125e-04 2.129885e-07
-7.962564e+00 -1.970842e-03  2.843982e-03 1.197245e-05
-7.962239e+00  3.495698e-03 -4.384420e-03 3.144305e-05
-7.961913e+00 -3.951272e-03  4.584484e-03 3.663004e-05
-7.961588e+00  3.198256e-03 -3.383103e-03 2.167423e-05
-7.961262e+00 -1.467021e-03  1.147617e-03 3.469174e-06
-7.960937e+00 -7.128665e-04  1.438542e-03 2.577582e-06
-7.960611e+00  2.674629e-03 -3.584787e-03 2.000434e-05
-7.960286e+00 -3.818232e-03  4.635060e-03 3.606268e-05
-7.959960e+00  3.793914e-03 -4.268373e-03 3.261279e-05
-7.959635e+00 -2.609155e-03  2.596908e-03 1.355162e-05
-7.959309e+00  6.263801e-04 -1.317014e-04 4.096973e-07
-7.958984e+00  1.547912e-03 -2.373608e-03 8.030045e-06
-7.958658e+00 -3.248664e-03  4.153168e-03 2.780263e-05
-7.958332e+00  3.955688e-03 -4.663031e-03 3.739133e-05
-7.958007e+00 -3.452763e-03  3.747418e-03 2.596471e-05
-7.957681e+00  1.893762e-03 -1.686314e-03 6.429992e-06
-7.957356e+00  2.444241e-04 -8.901476e-04 8.521059e-07
-7.957030e+00 -2.307770e-03  3.194335e-03 1.552958e-05
-7.956705e+00  3.665164e-03 -4.521899e-03 3.388099e-05
